"","level_0","index","series_name","network","season","title","imdb","engagement","date_aired","run_time","format","monster_name","monster_gender","monster_type","monster_subtype","monster_species","monster_real","monster_amount","caught_fred","caught_daphnie","caught_velma","caught_shaggy","caught_scooby","captured_fred","captured_daphnie","captured_velma","captured_shaggy","captured_scooby","unmask_fred","unmask_daphnie","unmask_velma","unmask_shaggy","unmask_scooby","snack_fred","snack_daphnie","snack_velma","snack_shaggy","snack_scooby","unmask_other","caught_other","caught_not","trap_work_first","setting_terrain","setting_country_state","suspects_amount","non_suspect","arrested","culprit_name","culprit_gender","culprit_amount","motive","if_it_wasnt_for","and_that","door_gag","number_of_snacks","split_up","another_mystery","set_a_trap","jeepers","jinkies","my_glasses","just_about_wrapped_up","zoinks","groovy","scooby_doo_where_are_you","rooby_rooby_roo","batman","scooby_dum","scrappy_doo","hex_girls","blue_falcon","fred_va","daphnie_va","velma_va","shaggy_va","scooby_va"
"572",571,572,"Teen Titans","Cartoon Network","Crossover","Cartoon Feud",5.4,188.1,"2019-10-04",12,"CrossOver","Control Freak","Male","Super-Villain","Obese","Human","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","","Urban","United States",0,"","","","",0,"Competition","","","True","several",0,0,0,4,1,0,0,1,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"573",572,573,"Warner Bros. Picture","Warner Bros. Picture","Movie","SCOOB!",5.3,180.29,"2020-05-15",94,"Movie","Rotten Robots,Dick Dastardly,Muttley,Cerberus","Male,Male,Male,Male","Mechanical,Super-Villain,Animal,Mythical","Robot,Cartoon Villain,Cartoon Villain,Cerberus","Robot,Human,Hound,Hound","False",4,"False","False","False","True","True","True","True","True","False","True","False","False","False","False","False","False","True","False","False","False","False","True","False","","Urban","California",5,"","","","",0,"Treasure","you mismatched medding miscreants","","True","2",0,0,0,2,1,0,0,4,0,0,1,"False","False","False","False","True","Zac Efron","Amanda Seyfried","Gina Rodriuez","Will Forte","Frank Welker"
"574",573,574,"Scooby-Doo and Guess Who?","Boomerang","1","The Nightmare Ghost of Psychic U!",4.1,156.41,"2020-07-02",23,"Serie","Nightmare Ghost","Male","Ghost","Nightmare","Human","False",1,"True","False","False","False","False","True","True","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","Snow","Pennsylvania",2,"False","True","Cafeteria Lady","Female",1,"Inheritance","you meddling kids","Whoopi Goldberg","True","0",0,1,1,1,1,0,0,3,0,0,0,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"575",574,575,"Scooby-Doo and Guess Who?","Boomerang","1","The Sword, the Fox and the Scooby-Doo!",5.1,176.19,"2020-07-02",23,"Serie","Fox Monster","Male","Animal","Giant","Fox","False",1,"False","False","False","False","False","True","True","True","True","True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","Rural","Japan",3,"False","True","Coach Roachner","Male",1,"Theft","you meddling kids","famous actor alumnus Mark Hamill","True","0",0,0,0,1,0,1,0,0,0,0,0,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"576",575,576,"Scooby-Doo and Guess Who?","Boomerang","1","One Minuite Mysteries!",4.2,144.49,"2020-07-02",23,"Serie","Miner Forty-Niner,Ghost of Captain Cutler,Spooky Space Kook,Snow Ghost,Clown,Ghost of Redbeard,Back Knight,Witch,Witch Doctor,Phantom,Creeper,Giant Teddy Bear","Male,Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male","Ancient,Ghost,Extraterrestrial,Animal,Disguised,Ghost,Possessed Object,Magician,Magician,Ghost,Undead,Possessed Object,","Miner,Suit,Phantom,Ghost,Clown,Pirate,Suit,Witch,Shaman,Phantom,Zombie,Giant","Human,Human,Alien,Snow-Monster,Human,Human,Object,Human,Human,Human,Human,Teddy Bear","False",12,"True","False","False","False","False","True","True","True","False","False","False","False","False","False","False","False","False","False","True","True","True","True","False","True","Rural","United States",1,"False","True","Hank,Captain Cutler,Henry Bascomb,Mr. Greenway,C.L. Magnus,Mr.Wickles,Simone,Buck Masters,Bluestone the Great,Mr. Carswell,Trickster","Male,Male,Male,Male,Male,Male,Female,Male,Male,Male,Male",11,"Competition","you meddling kids","and famour Justice Leaguer and superhero speedster, The Flash","True","2 boxes",0,0,0,1,1,0,0,1,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"577",576,577,"Scooby-Doo and Guess Who?","Boomerang","1","Hollywood Knights!",4.4,140.7,"2020-07-02",22,"Serie","Ghost of the Doom Bringer","Male","Possessed Object","Suit","Suit","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","","Urban","California",4,"False","True","Jimmy","Male",1,"Inheritance","you meddling kids","famous actor George Takei","True","0",0,0,0,3,6,0,0,4,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"578",577,578,"Scooby-Doo and Guess Who?","Boomerang","1","The New York Underground!",5.9,202.19,"2020-07-02",22,"Serie","Gator Man Monster","Male","Animal","Humanoid","Alligator","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","Urban","New York",4,"False","True","Poetry Slam Promoter","Male",1,"Treasure","you meddling kids","and famous singer/award-winning, multi-platinum, alternate pop maverick, Halsey!","True","0",0,1,0,2,2,0,0,2,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"579",578,579,"Scooby-Doo and Guess Who?","Boomerang","1","Fear the Fire Beast!",4.6,169.22,"2020-07-02",22,"Serie","Fire Monster of Mount Etna","Male","Animal","Humanoid","Fire-Monster","False",1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","Urban","Italy",3,"False","True","Nana","Female",1,"Competition","","","True","0",0,0,1,1,1,0,0,1,0,0,0,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"580",579,580,"Scooby-Doo and Guess Who?","Boomerang","1","Too Many Dummies!",4.2,144.98,"2020-07-02",22,"Serie","Crazy Carl","Male","Possessed Object","Humanoid","Puppet","False",1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","True","Rural","United States",6,"False","True","Baz Bozzington","Male",1,"Competition","you meddling kids","","True","0",0,0,0,1,0,0,0,1,0,0,0,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"581",580,581,"Scooby-Doo and Guess Who?","Boomerang","1","Dance Matron of Mayhem",4.6,153.93,"2020-07-02",22,"Serie","Ghost of Madame Zobrinsky","Female","Ghost","Ghost","Human","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","Urban","Pennsylvania",2,"True","False","Madame Zobrinsky","Female",1,"Competition","the hard work and dedication of Maddie Ziegler","you meddling kids too","False","0",0,0,0,2,2,0,0,0,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"582",581,582,"Scooby-Doo and Guess Who?","Boomerang","1","The Wedding Witch of Wainsly Hall!",4.3,160.11,"2020-07-02",22,"Serie","Wedding Witch of Wainsly Hall","Female","Magician","Witch","Human","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","Swamp","United States",3,"False","True","Food Truck Chef Lady","Female",1,"Theft","you meddling kids","famous comedian, Jeff Foxworth","False","0",0,0,0,0,1,0,0,1,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"583",582,583,"Scooby-Doo and Guess Who?","Boomerang","1","A Run Cycle Through Time!",3.2,140.78,"2020-07-02",22,"Serie","Chronobeast,Robo Dooby Doo","Male,Male","Animal,Mechanical","Humanoid,Robot","Chronobeast,Hound","False",2,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","Desert","United States",0,"True","False","Malcolm McDowell","Male",1,"Simulation","you meddling kids who like an idiot I invited here","","True","0",0,0,0,2,2,0,1,3,0,0,0,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"584",583,584,"Scooby-Doo and Guess Who?","Boomerang","1","I Put a Hex on You!",5.7,174.16,"2020-07-02",22,"Serie","Ghost of Ester Moonkiller","Female","Ghost","Ghost","Human","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","Urban","Ohio",3,"False","True","Xander","Female",1,"Competition","you meddling kids who like an idiot I invited here","Hex Girls","True","0",0,0,0,0,0,0,0,0,0,0,1,"False","False","False","True","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"585",584,585,"Scooby-Doo and Guess Who?","Boomerang","1","The High School Wolfman's Musical Lament!",4.2,162.67,"2020-07-02",23,"Serie","Werewolf","Male","Animal","Werewolf","Human","False",1,"False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","True","Urban","United States",4,"True","True","Christian Slater","Male",1,"Competition","you meddling kids","","True","5",0,1,0,0,1,0,0,0,1,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"586",585,586,"Scooby-Doo and Guess Who?","Boomerang","1","Space Station Scooby",4.4,155.32,"2020-07-02",22,"Serie","Tardigrade Monster","Male","Animal","Giant","Tardigrade","False",1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","True","Space","Space",4,"False","True","Jacques Pierre,Pierre Jacques","Male,Male",2,"Theft","you meddling kids","science know-it-alls Neil deGrasse Tyson and Bill Nye","False","several",0,0,1,1,0,0,0,3,0,0,0,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"587",586,587,"Scooby-Doo and Guess Who?","Boomerang","2","The Phantom, the Talking Dog and the Hot Hot Hot Sauce!",5.9,199.1,"2020-10-01",22,"Serie","Ghost of Tallis Taggert","Male","Ghost","Captain","Human","False",1,"False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","Urban","Tennessee",3,"False","True","John Lupointe","Male",1,"Treasure","you meddling kids","and country music sensation Kacey Musgraves","False","0",0,0,0,1,3,0,1,1,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"588",587,588,"Scooby-Doo and Guess Who?","Boomerang","2","The Last Inmate!",6.1,204.63,"2020-10-01",22,"Serie","Ghost of Jean Lebeau","Male","Ghost","Prisoner","Human","False",1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","True","Rural","United States",3,"True","True","Jeremy Snickerson,Jeanene Snickersen","Male,Female",2,"Treasure","","","True","1 box",1,1,1,3,1,1,0,1,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"589",588,589,"Scooby-Doo and Guess Who?","Boomerang","2","The Horrible Haunted Hospital of Dr. Phineas Phrag!",6,196.36,"2020-10-01",23,"Serie","Phineas Phrag Monster","Male","Animal","Humanoid","Beast","False",1,"False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True","False","False","Rural","United States",4,"False","True","Big Bob McAllister","Male",1,"Natural Resource","you meddling kids","comedic stylings of famous actor and comedian, Kristen Schaal","True","0",1,0,1,1,1,0,1,0,0,0,2,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"590",589,590,"Scooby-Doo and Guess Who?","Boomerang","2","The Hot Dog Dog!",5.8,191.29,"2020-10-01",22,"Serie","Gnarled One","Male","Plant","Living","Tree","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","Urban","Illinois",4,"False","True","Big Eddy Eats","Male",1,"Competition","you meddling kids","competitive eating champ, Joey Chestnut","False","0",0,0,1,0,0,0,1,1,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"591",590,591,"Scooby-Doo and Guess Who?","Boomerang","2","A Moveable Mystery!",5.1,168.79,"2020-10-01",22,"Serie","Gargoyle","Male","Possessed Object","Statue","Gargoyle","False",1,"True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","Urban","France",5,"False","True","Cache Blanc","Male",1,"Theft","you meddling kids","world famous super model Gigi Hadid","True","0",0,0,0,2,2,1,0,1,0,0,0,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
"592",591,592,"Scooby-Doo and Guess Who?","Boomerang","2","The Feast of Dr. Frankenfooder!",5,192.69,"2020-10-01",22,"Serie","Frankenfooder Monster","Male","Possessed Object","Humanoid","Fruit","False",1,"False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","Forest","Germany",3,"True","False","Alton Brown","Male",1,"Competition","you meddling kids","well, me, I guess","False","0",1,1,0,0,3,0,0,0,0,0,1,"False","False","False","False","False","Frank Welker","Grey DeLisle","Kate Micucci","Matthew Lillard","Frank Welker"
